year,month,month_name,season,group,district,population,num_businesses,daily_hours,weekly_hours,monthly_hours,household_loss_npr,business_loss_npr,total_household_loss_npr,total_business_loss_npr,year_month
2020,12,December,Winter,Group 5,Chitwan,580000,18000,1.78,12.5,53.4,2243.0,13350.0,325235000.0,240300000.0,2020-12
2020,12,December,Winter,Group 5,Biratnagar,240000,11000,1.61,11.3,48.3,2318.0,13041.0,139080000.0,143451000.0,2020-12
2020,12,December,Winter,Group 5,Birgunj,190000,9500,1.92,13.4,57.6,2650.0,14976.0,125875000.0,142272000.0,2020-12
2020,12,December,Winter,Group 5,Butwal,135000,7000,1.3,9.1,39.0,1560.0,8190.0,52650000.0,57330000.0,2020-12
2020,12,December,Winter,Group 5,Dharan,130000,6500,1.78,12.5,53.4,2350.0,12816.0,76375000.0,83304000.0,2020-12
2020,12,December,Winter,Group 5,Hetauda,95000,5000,1.99,13.9,59.7,2269.0,11940.0,53888750.0,59700000.0,2020-12
2020,12,December,Winter,Group 6,Kathmandu,1500000,45000,2.36,16.5,70.8,3894.0,26904.0,1460250000.0,1210680000.0,2020-12
2020,12,December,Winter,Group 6,Lalitpur,300000,12000,2.16,15.1,64.8,3240.0,18144.0,243000000.0,217728000.0,2020-12
2020,12,December,Winter,Group 6,Bhaktapur,85000,8000,2.54,17.8,76.2,3429.0,16764.0,72866250.0,134112000.0,2020-12
2020,12,December,Winter,Group 6,Pokhara,450000,15000,2.87,20.1,86.1,4305.0,25830.0,484312500.0,387450000.0,2020-12
2020,12,December,Winter,Group 6,Chitwan,580000,18000,2.81,19.7,84.3,3541.0,21075.0,513445000.0,379350000.0,2020-12
2020,12,December,Winter,Group 6,Biratnagar,240000,11000,2.63,18.4,78.9,3787.0,21303.0,227220000.0,234333000.0,2020-12
2020,12,December,Winter,Group 6,Birgunj,190000,9500,2.5,17.5,75.0,3450.0,19500.0,163875000.0,185250000.0,2020-12
2020,12,December,Winter,Group 6,Butwal,135000,7000,2.16,15.1,64.8,2592.0,13608.0,87480000.0,95256000.0,2020-12
2020,12,December,Winter,Group 6,Dharan,130000,6500,2.77,19.4,83.1,3656.0,19944.0,118820000.0,129636000.0,2020-12
2020,12,December,Winter,Group 6,Hetauda,95000,5000,3.19,22.3,95.7,3637.0,19140.0,86378750.0,95700000.0,2020-12
2020,12,December,Winter,Group 7,Kathmandu,1500000,45000,2.55,17.8,76.5,4208.0,29070.0,1578000000.0,1308150000.0,2020-12
2020,12,December,Winter,Group 7,Lalitpur,300000,12000,3.24,22.7,97.2,4860.0,27216.0,364500000.0,326592000.0,2020-12
2020,12,December,Winter,Group 7,Bhaktapur,85000,8000,1.92,13.4,57.6,2592.0,12672.0,55080000.0,101376000.0,2020-12
2020,12,December,Winter,Group 7,Pokhara,450000,15000,2.17,15.2,65.1,3255.0,19530.0,366187500.0,292950000.0,2020-12
2020,12,December,Winter,Group 7,Chitwan,580000,18000,3.03,21.2,90.9,3818.0,22725.0,553610000.0,409050000.0,2020-12
2020,12,December,Winter,Group 7,Biratnagar,240000,11000,2.85,19.9,85.5,4104.0,23085.0,246240000.0,253935000.0,2020-12
2020,12,December,Winter,Group 7,Birgunj,190000,9500,3.32,23.2,99.6,4582.0,25896.0,217645000.0,246012000.0,2020-12
2020,12,December,Winter,Group 7,Butwal,135000,7000,2.84,19.9,85.2,3408.0,17892.0,115020000.0,125244000.0,2020-12
2020,12,December,Winter,Group 7,Dharan,130000,6500,2.43,17.0,72.9,3208.0,17496.0,104260000.0,113724000.0,2020-12
2020,12,December,Winter,Group 7,Hetauda,95000,5000,2.73,19.1,81.9,3112.0,16380.0,73910000.0,81900000.0,2020-12
2021,1,January,Winter,Group 1,Kathmandu,1500000,45000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-01
2021,1,January,Winter,Group 1,Lalitpur,300000,12000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-01
2021,1,January,Winter,Group 1,Bhaktapur,85000,8000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-01
2021,1,January,Winter,Group 1,Pokhara,450000,15000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-01
2021,1,January,Winter,Group 1,Chitwan,580000,18000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-01
2021,1,January,Winter,Group 1,Biratnagar,240000,11000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-01
2021,1,January,Winter,Group 1,Birgunj,190000,9500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-01
2021,1,January,Winter,Group 1,Butwal,135000,7000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-01
2021,1,January,Winter,Group 1,Dharan,130000,6500,0.23,1.6,6.9,304.0,1656.0,9880000.0,10764000.0,2021-01
2021,1,January,Winter,Group 1,Hetauda,95000,5000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-01
2021,1,January,Winter,Group 2,Kathmandu,1500000,45000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-01
2021,1,January,Winter,Group 2,Lalitpur,300000,12000,0.14,1.0,4.2,210.0,1176.0,15750000.0,14112000.0,2021-01
2021,1,January,Winter,Group 2,Bhaktapur,85000,8000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-01
2021,1,January,Winter,Group 2,Pokhara,450000,15000,0.84,5.9,25.2,1260.0,7560.0,141750000.0,113400000.0,2021-01
2021,1,January,Winter,Group 2,Chitwan,580000,18000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-01
2021,1,January,Winter,Group 2,Biratnagar,240000,11000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-01
2021,1,January,Winter,Group 2,Birgunj,190000,9500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-01
2021,1,January,Winter,Group 2,Butwal,135000,7000,0.4,2.8,12.0,480.0,2520.0,16200000.0,17640000.0,2021-01
2021,1,January,Winter,Group 2,Dharan,130000,6500,0.13,0.9,3.9,172.0,936.0,5590000.0,6084000.0,2021-01
2021,1,January,Winter,Group 2,Hetauda,95000,5000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-01
2021,1,January,Winter,Group 3,Kathmandu,1500000,45000,1.16,8.1,34.8,1914.0,13224.0,717750000.0,595080000.0,2021-01
2021,1,January,Winter,Group 3,Lalitpur,300000,12000,1.0,7.0,30.0,1500.0,8400.0,112500000.0,100800000.0,2021-01
2021,1,January,Winter,Group 3,Bhaktapur,85000,8000,0.76,5.3,22.8,1026.0,5016.0,21802500.0,40128000.0,2021-01
2021,1,January,Winter,Group 3,Pokhara,450000,15000,1.4,9.8,42.0,2100.0,12600.0,236250000.0,189000000.0,2021-01
2021,1,January,Winter,Group 3,Chitwan,580000,18000,1.16,8.1,34.8,1462.0,8700.0,211990000.0,156600000.0,2021-01
2021,1,January,Winter,Group 3,Biratnagar,240000,11000,0.6,4.2,18.0,864.0,4860.0,51840000.0,53460000.0,2021-01
2021,1,January,Winter,Group 3,Birgunj,190000,9500,0.56,3.9,16.8,773.0,4368.0,36717500.0,41496000.0,2021-01
2021,1,January,Winter,Group 3,Butwal,135000,7000,1.34,9.4,40.2,1608.0,8442.0,54270000.0,59094000.0,2021-01
2021,1,January,Winter,Group 3,Dharan,130000,6500,1.11,7.8,33.3,1465.0,7992.0,47612500.0,51948000.0,2021-01
2021,1,January,Winter,Group 3,Hetauda,95000,5000,1.06,7.4,31.8,1208.0,6360.0,28690000.0,31800000.0,2021-01
2021,1,January,Winter,Group 4,Kathmandu,1500000,45000,0.75,5.2,22.5,1238.0,8550.0,464250000.0,384750000.0,2021-01
2021,1,January,Winter,Group 4,Lalitpur,300000,12000,1.37,9.6,41.1,2055.0,11508.0,154125000.0,138096000.0,2021-01
2021,1,January,Winter,Group 4,Bhaktapur,85000,8000,0.87,6.1,26.1,1174.0,5742.0,24947500.0,45936000.0,2021-01
2021,1,January,Winter,Group 4,Pokhara,450000,15000,1.21,8.5,36.3,1815.0,10890.0,204187500.0,163350000.0,2021-01
2021,1,January,Winter,Group 4,Chitwan,580000,18000,1.87,13.1,56.1,2356.0,14025.0,341620000.0,252450000.0,2021-01
2021,1,January,Winter,Group 4,Biratnagar,240000,11000,1.07,7.5,32.1,1541.0,8667.0,92460000.0,95337000.0,2021-01
2021,1,January,Winter,Group 4,Birgunj,190000,9500,0.74,5.2,22.2,1021.0,5772.0,48497500.0,54834000.0,2021-01
2021,1,January,Winter,Group 4,Butwal,135000,7000,0.99,6.9,29.7,1188.0,6237.0,40095000.0,43659000.0,2021-01
2021,1,January,Winter,Group 4,Dharan,130000,6500,1.75,12.2,52.5,2310.0,12600.0,75075000.0,81900000.0,2021-01
2021,1,January,Winter,Group 4,Hetauda,95000,5000,1.49,10.4,44.7,1699.0,8940.0,40351250.0,44700000.0,2021-01
2021,1,January,Winter,Group 5,Kathmandu,1500000,45000,1.44,10.1,43.2,2376.0,16416.0,891000000.0,738720000.0,2021-01
2021,1,January,Winter,Group 5,Lalitpur,300000,12000,1.33,9.3,39.9,1995.0,11172.0,149625000.0,134064000.0,2021-01
2021,1,January,Winter,Group 5,Bhaktapur,85000,8000,1.76,12.3,52.8,2376.0,11616.0,50490000.0,92928000.0,2021-01
2021,1,January,Winter,Group 5,Pokhara,450000,15000,1.31,9.2,39.3,1965.0,11790.0,221062500.0,176850000.0,2021-01
2021,1,January,Winter,Group 5,Chitwan,580000,18000,1.81,12.7,54.3,2281.0,13575.0,330745000.0,244350000.0,2021-01
2021,1,January,Winter,Group 5,Biratnagar,240000,11000,1.44,10.1,43.2,2074.0,11664.0,124440000.0,128304000.0,2021-01
2021,1,January,Winter,Group 5,Birgunj,190000,9500,1.41,9.9,42.3,1946.0,10998.0,92435000.0,104481000.0,2021-01
2021,1,January,Winter,Group 5,Butwal,135000,7000,1.56,10.9,46.8,1872.0,9828.0,63180000.0,68796000.0,2021-01
2021,1,January,Winter,Group 5,Dharan,130000,6500,1.61,11.3,48.3,2125.0,11592.0,69062500.0,75348000.0,2021-01
2021,1,January,Winter,Group 5,Hetauda,95000,5000,1.77,12.4,53.1,2018.0,10620.0,47927500.0,53100000.0,2021-01
2021,1,January,Winter,Group 6,Kathmandu,1500000,45000,1.98,13.9,59.4,3267.0,22572.0,1225125000.0,1015740000.0,2021-01
2021,1,January,Winter,Group 6,Lalitpur,300000,12000,0.45,3.1,13.5,675.0,3780.0,50625000.0,45360000.0,2021-01
2021,1,January,Winter,Group 6,Bhaktapur,85000,8000,1.65,11.5,49.5,2228.0,10890.0,47345000.0,87120000.0,2021-01
2021,1,January,Winter,Group 6,Pokhara,450000,15000,1.89,13.2,56.7,2835.0,17010.0,318937500.0,255150000.0,2021-01
2021,1,January,Winter,Group 6,Chitwan,580000,18000,2.69,18.8,80.7,3389.0,20175.0,491405000.0,363150000.0,2021-01
2021,1,January,Winter,Group 6,Biratnagar,240000,11000,1.7,11.9,51.0,2448.0,13770.0,146880000.0,151470000.0,2021-01
2021,1,January,Winter,Group 6,Birgunj,190000,9500,2.24,15.7,67.2,3091.0,17472.0,146822500.0,165984000.0,2021-01
2021,1,January,Winter,Group 6,Butwal,135000,7000,2.81,19.7,84.3,3372.0,17703.0,113805000.0,123921000.0,2021-01
2021,1,January,Winter,Group 6,Dharan,130000,6500,1.63,11.4,48.9,2152.0,11736.0,69940000.0,76284000.0,2021-01
2021,1,January,Winter,Group 6,Hetauda,95000,5000,2.35,16.4,70.5,2679.0,14100.0,63626250.0,70500000.0,2021-01
2021,1,January,Winter,Group 7,Kathmandu,1500000,45000,1.87,13.1,56.1,3086.0,21318.0,1157250000.0,959310000.0,2021-01
2021,1,January,Winter,Group 7,Lalitpur,300000,12000,2.03,14.2,60.9,3045.0,17052.0,228375000.0,204624000.0,2021-01
2021,1,January,Winter,Group 7,Bhaktapur,85000,8000,1.95,13.7,58.5,2632.0,12870.0,55930000.0,102960000.0,2021-01
2021,1,January,Winter,Group 7,Pokhara,450000,15000,2.06,14.4,61.8,3090.0,18540.0,347625000.0,278100000.0,2021-01
2021,1,January,Winter,Group 7,Chitwan,580000,18000,3.48,24.4,104.4,4385.0,26100.0,635825000.0,469800000.0,2021-01
2021,1,January,Winter,Group 7,Biratnagar,240000,11000,2.77,19.4,83.1,3989.0,22437.0,239340000.0,246807000.0,2021-01
2021,1,January,Winter,Group 7,Birgunj,190000,9500,2.91,20.4,87.3,4016.0,22698.0,190760000.0,215631000.0,2021-01
2021,1,January,Winter,Group 7,Butwal,135000,7000,2.71,19.0,81.3,3252.0,17073.0,109755000.0,119511000.0,2021-01
2021,1,January,Winter,Group 7,Dharan,130000,6500,1.81,12.7,54.3,2389.0,13032.0,77642500.0,84708000.0,2021-01
2021,1,January,Winter,Group 7,Hetauda,95000,5000,2.65,18.6,79.5,3021.0,15900.0,71748750.0,79500000.0,2021-01
2021,2,February,Winter,Group 1,Kathmandu,1500000,45000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-02
2021,2,February,Winter,Group 1,Lalitpur,300000,12000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-02
2021,2,February,Winter,Group 1,Bhaktapur,85000,8000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-02
2021,2,February,Winter,Group 1,Pokhara,450000,15000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-02
2021,2,February,Winter,Group 1,Chitwan,580000,18000,0.43,3.0,12.9,542.0,3225.0,78590000.0,58050000.0,2021-02
2021,2,February,Winter,Group 1,Biratnagar,240000,11000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-02
2021,2,February,Winter,Group 1,Birgunj,190000,9500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-02
2021,2,February,Winter,Group 1,Butwal,135000,7000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-02
2021,2,February,Winter,Group 1,Dharan,130000,6500,0.33,2.3,9.9,436.0,2376.0,14170000.0,15444000.0,2021-02
2021,2,February,Winter,Group 1,Hetauda,95000,5000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-02
2021,2,February,Winter,Group 2,Kathmandu,1500000,45000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-02
2021,2,February,Winter,Group 2,Lalitpur,300000,12000,0.16,1.1,4.8,240.0,1344.0,18000000.0,16128000.0,2021-02
2021,2,February,Winter,Group 2,Bhaktapur,85000,8000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-02
2021,2,February,Winter,Group 2,Pokhara,450000,15000,0.25,1.8,7.5,375.0,2250.0,42187500.0,33750000.0,2021-02
2021,2,February,Winter,Group 2,Chitwan,580000,18000,0.67,4.7,20.1,844.0,5025.0,122380000.0,90450000.0,2021-02
2021,2,February,Winter,Group 2,Biratnagar,240000,11000,0.11,0.8,3.3,158.0,891.0,9480000.0,9801000.0,2021-02
2021,2,February,Winter,Group 2,Birgunj,190000,9500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-02
2021,2,February,Winter,Group 2,Butwal,135000,7000,1.23,8.6,36.9,1476.0,7749.0,49815000.0,54243000.0,2021-02
2021,2,February,Winter,Group 2,Dharan,130000,6500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-02
2021,2,February,Winter,Group 2,Hetauda,95000,5000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-02
2021,2,February,Winter,Group 3,Kathmandu,1500000,45000,1.13,7.9,33.9,1864.0,12882.0,699000000.0,579690000.0,2021-02
2021,2,February,Winter,Group 3,Lalitpur,300000,12000,0.58,4.1,17.4,870.0,4872.0,65250000.0,58464000.0,2021-02
2021,2,February,Winter,Group 3,Bhaktapur,85000,8000,0.74,5.2,22.2,999.0,4884.0,21228750.0,39072000.0,2021-02
2021,2,February,Winter,Group 3,Pokhara,450000,15000,1.04,7.3,31.2,1560.0,9360.0,175500000.0,140400000.0,2021-02
2021,2,February,Winter,Group 3,Chitwan,580000,18000,1.32,9.2,39.6,1663.0,9900.0,241135000.0,178200000.0,2021-02
2021,2,February,Winter,Group 3,Biratnagar,240000,11000,0.8,5.6,24.0,1152.0,6480.0,69120000.0,71280000.0,2021-02
2021,2,February,Winter,Group 3,Birgunj,190000,9500,1.58,11.1,47.4,2180.0,12324.0,103550000.0,117078000.0,2021-02
2021,2,February,Winter,Group 3,Butwal,135000,7000,0.16,1.1,4.8,192.0,1008.0,6480000.0,7056000.0,2021-02
2021,2,February,Winter,Group 3,Dharan,130000,6500,1.26,8.8,37.8,1663.0,9072.0,54047500.0,58968000.0,2021-02
2021,2,February,Winter,Group 3,Hetauda,95000,5000,0.65,4.5,19.5,741.0,3900.0,17598750.0,19500000.0,2021-02
2021,2,February,Winter,Group 4,Kathmandu,1500000,45000,1.64,11.5,49.2,2706.0,18696.0,1014750000.0,841320000.0,2021-02
2021,2,February,Winter,Group 4,Lalitpur,300000,12000,1.19,8.3,35.7,1785.0,9996.0,133875000.0,119952000.0,2021-02
2021,2,February,Winter,Group 4,Bhaktapur,85000,8000,0.9,6.3,27.0,1215.0,5940.0,25818750.0,47520000.0,2021-02
2021,2,February,Winter,Group 4,Pokhara,450000,15000,1.52,10.6,45.6,2280.0,13680.0,256500000.0,205200000.0,2021-02
2021,2,February,Winter,Group 4,Chitwan,580000,18000,1.65,11.5,49.5,2079.0,12375.0,301455000.0,222750000.0,2021-02
2021,2,February,Winter,Group 4,Biratnagar,240000,11000,1.59,11.1,47.7,2290.0,12879.0,137400000.0,141669000.0,2021-02
2021,2,February,Winter,Group 4,Birgunj,190000,9500,0.96,6.7,28.8,1325.0,7488.0,62937500.0,71136000.0,2021-02
2021,2,February,Winter,Group 4,Butwal,135000,7000,1.22,8.5,36.6,1464.0,7686.0,49410000.0,53802000.0,2021-02
2021,2,February,Winter,Group 4,Dharan,130000,6500,1.35,9.5,40.5,1782.0,9720.0,57915000.0,63180000.0,2021-02
2021,2,February,Winter,Group 4,Hetauda,95000,5000,1.37,9.6,41.1,1562.0,8220.0,37097500.0,41100000.0,2021-02
2021,2,February,Winter,Group 5,Kathmandu,1500000,45000,1.79,12.5,53.7,2954.0,20406.0,1107750000.0,918270000.0,2021-02
2021,2,February,Winter,Group 5,Lalitpur,300000,12000,0.72,5.0,21.6,1080.0,6048.0,81000000.0,72576000.0,2021-02
2021,2,February,Winter,Group 5,Bhaktapur,85000,8000,1.7,11.9,51.0,2295.0,11220.0,48768750.0,89760000.0,2021-02
2021,2,February,Winter,Group 5,Pokhara,450000,15000,1.53,10.7,45.9,2295.0,13770.0,258187500.0,206550000.0,2021-02
2021,2,February,Winter,Group 5,Chitwan,580000,18000,1.36,9.5,40.8,1714.0,10200.0,248530000.0,183600000.0,2021-02
2021,2,February,Winter,Group 5,Biratnagar,240000,11000,1.43,10.0,42.9,2059.0,11583.0,123540000.0,127413000.0,2021-02
2021,2,February,Winter,Group 5,Birgunj,190000,9500,1.69,11.8,50.7,2332.0,13182.0,110770000.0,125229000.0,2021-02
2021,2,February,Winter,Group 5,Butwal,135000,7000,0.37,2.6,11.1,444.0,2331.0,14985000.0,16317000.0,2021-02
2021,2,February,Winter,Group 5,Dharan,130000,6500,1.48,10.4,44.4,1954.0,10656.0,63505000.0,69264000.0,2021-02
2021,2,February,Winter,Group 5,Hetauda,95000,5000,1.44,10.1,43.2,1642.0,8640.0,38997500.0,43200000.0,2021-02
2021,2,February,Winter,Group 6,Kathmandu,1500000,45000,2.1,14.7,63.0,3465.0,23940.0,1299375000.0,1077300000.0,2021-02
2021,2,February,Winter,Group 6,Lalitpur,300000,12000,1.61,11.3,48.3,2415.0,13524.0,181125000.0,162288000.0,2021-02
2021,2,February,Winter,Group 6,Bhaktapur,85000,8000,1.88,13.2,56.4,2538.0,12408.0,53932500.0,99264000.0,2021-02
2021,2,February,Winter,Group 6,Pokhara,450000,15000,2.67,18.7,80.1,4005.0,24030.0,450562500.0,360450000.0,2021-02
2021,2,February,Winter,Group 6,Chitwan,580000,18000,2.49,17.4,74.7,3137.0,18675.0,454865000.0,336150000.0,2021-02
2021,2,February,Winter,Group 6,Biratnagar,240000,11000,2.49,17.4,74.7,3586.0,20169.0,215160000.0,221859000.0,2021-02
2021,2,February,Winter,Group 6,Birgunj,190000,9500,1.97,13.8,59.1,2719.0,15366.0,129152500.0,145977000.0,2021-02
2021,2,February,Winter,Group 6,Butwal,135000,7000,2.43,17.0,72.9,2916.0,15309.0,98415000.0,107163000.0,2021-02
2021,2,February,Winter,Group 6,Dharan,130000,6500,2.06,14.4,61.8,2719.0,14832.0,88367500.0,96408000.0,2021-02
2021,2,February,Winter,Group 6,Hetauda,95000,5000,2.11,14.8,63.3,2405.0,12660.0,57118750.0,63300000.0,2021-02
2021,2,February,Winter,Group 7,Kathmandu,1500000,45000,2.35,16.4,70.5,3878.0,26790.0,1454250000.0,1205550000.0,2021-02
2021,2,February,Winter,Group 7,Lalitpur,300000,12000,1.99,13.9,59.7,2985.0,16716.0,223875000.0,200592000.0,2021-02
2021,2,February,Winter,Group 7,Bhaktapur,85000,8000,2.87,20.1,86.1,3874.0,18942.0,82322500.0,151536000.0,2021-02
2021,2,February,Winter,Group 7,Pokhara,450000,15000,2.29,16.0,68.7,3435.0,20610.0,386437500.0,309150000.0,2021-02
2021,2,February,Winter,Group 7,Chitwan,580000,18000,2.64,18.5,79.2,3326.0,19800.0,482270000.0,356400000.0,2021-02
2021,2,February,Winter,Group 7,Biratnagar,240000,11000,3.01,21.1,90.3,4334.0,24381.0,260040000.0,268191000.0,2021-02
2021,2,February,Winter,Group 7,Birgunj,190000,9500,2.88,20.2,86.4,3974.0,22464.0,188765000.0,213408000.0,2021-02
2021,2,February,Winter,Group 7,Butwal,135000,7000,1.95,13.7,58.5,2340.0,12285.0,78975000.0,85995000.0,2021-02
2021,2,February,Winter,Group 7,Dharan,130000,6500,2.63,18.4,78.9,3472.0,18936.0,112840000.0,123084000.0,2021-02
2021,2,February,Winter,Group 7,Hetauda,95000,5000,2.83,19.8,84.9,3226.0,16980.0,76617500.0,84900000.0,2021-02
2021,3,March,Spring,Group 1,Kathmandu,1500000,45000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-03
2021,3,March,Spring,Group 1,Lalitpur,300000,12000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-03
2021,3,March,Spring,Group 1,Bhaktapur,85000,8000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-03
2021,3,March,Spring,Group 1,Pokhara,450000,15000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-03
2021,3,March,Spring,Group 1,Chitwan,580000,18000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-03
2021,3,March,Spring,Group 1,Biratnagar,240000,11000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-03
2021,3,March,Spring,Group 1,Birgunj,190000,9500,0.22,1.5,6.6,304.0,1716.0,14440000.0,16302000.0,2021-03
2021,3,March,Spring,Group 1,Butwal,135000,7000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-03
2021,3,March,Spring,Group 1,Dharan,130000,6500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-03
2021,3,March,Spring,Group 1,Hetauda,95000,5000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-03
2021,3,March,Spring,Group 2,Kathmandu,1500000,45000,0.09,0.6,2.7,148.0,1026.0,55500000.0,46170000.0,2021-03
2021,3,March,Spring,Group 2,Lalitpur,300000,12000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-03
2021,3,March,Spring,Group 2,Bhaktapur,85000,8000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-03
2021,3,March,Spring,Group 2,Pokhara,450000,15000,0.23,1.6,6.9,345.0,2070.0,38812500.0,31050000.0,2021-03
2021,3,March,Spring,Group 2,Chitwan,580000,18000,0.65,4.5,19.5,819.0,4875.0,118755000.0,87750000.0,2021-03
2021,3,March,Spring,Group 2,Biratnagar,240000,11000,0.43,3.0,12.9,619.0,3483.0,37140000.0,38313000.0,2021-03
2021,3,March,Spring,Group 2,Birgunj,190000,9500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-03
2021,3,March,Spring,Group 2,Butwal,135000,7000,0.7,4.9,21.0,840.0,4410.0,28350000.0,30870000.0,2021-03
2021,3,March,Spring,Group 2,Dharan,130000,6500,0.06,0.4,1.8,79.0,432.0,2567500.0,2808000.0,2021-03
2021,3,March,Spring,Group 2,Hetauda,95000,5000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-03
2021,3,March,Spring,Group 3,Kathmandu,1500000,45000,0.49,3.4,14.7,808.0,5586.0,303000000.0,251370000.0,2021-03
2021,3,March,Spring,Group 3,Lalitpur,300000,12000,1.17,8.2,35.1,1755.0,9828.0,131625000.0,117936000.0,2021-03
2021,3,March,Spring,Group 3,Bhaktapur,85000,8000,0.69,4.8,20.7,932.0,4554.0,19805000.0,36432000.0,2021-03
2021,3,March,Spring,Group 3,Pokhara,450000,15000,0.7,4.9,21.0,1050.0,6300.0,118125000.0,94500000.0,2021-03
2021,3,March,Spring,Group 3,Chitwan,580000,18000,1.38,9.7,41.4,1739.0,10350.0,252155000.0,186300000.0,2021-03
2021,3,March,Spring,Group 3,Biratnagar,240000,11000,0.19,1.3,5.7,274.0,1539.0,16440000.0,16929000.0,2021-03
2021,3,March,Spring,Group 3,Birgunj,190000,9500,0.28,2.0,8.4,386.0,2184.0,18335000.0,20748000.0,2021-03
2021,3,March,Spring,Group 3,Butwal,135000,7000,0.18,1.3,5.4,216.0,1134.0,7290000.0,7938000.0,2021-03
2021,3,March,Spring,Group 3,Dharan,130000,6500,0.93,6.5,27.9,1228.0,6696.0,39910000.0,43524000.0,2021-03
2021,3,March,Spring,Group 3,Hetauda,95000,5000,0.87,6.1,26.1,992.0,5220.0,23560000.0,26100000.0,2021-03
2021,3,March,Spring,Group 4,Kathmandu,1500000,45000,1.58,11.1,47.4,2607.0,18012.0,977625000.0,810540000.0,2021-03
2021,3,March,Spring,Group 4,Lalitpur,300000,12000,1.09,7.6,32.7,1635.0,9156.0,122625000.0,109872000.0,2021-03
2021,3,March,Spring,Group 4,Bhaktapur,85000,8000,0.87,6.1,26.1,1174.0,5742.0,24947500.0,45936000.0,2021-03
2021,3,March,Spring,Group 4,Pokhara,450000,15000,1.09,7.6,32.7,1635.0,9810.0,183937500.0,147150000.0,2021-03
2021,3,March,Spring,Group 4,Chitwan,580000,18000,1.17,8.2,35.1,1474.0,8775.0,213730000.0,157950000.0,2021-03
2021,3,March,Spring,Group 4,Biratnagar,240000,11000,0.49,3.4,14.7,706.0,3969.0,42360000.0,43659000.0,2021-03
2021,3,March,Spring,Group 4,Birgunj,190000,9500,2.28,16.0,68.4,3146.0,17784.0,149435000.0,168948000.0,2021-03
2021,3,March,Spring,Group 4,Butwal,135000,7000,1.43,10.0,42.9,1716.0,9009.0,57915000.0,63063000.0,2021-03
2021,3,March,Spring,Group 4,Dharan,130000,6500,1.26,8.8,37.8,1663.0,9072.0,54047500.0,58968000.0,2021-03
2021,3,March,Spring,Group 4,Hetauda,95000,5000,1.45,10.2,43.5,1653.0,8700.0,39258750.0,43500000.0,2021-03
2021,3,March,Spring,Group 5,Kathmandu,1500000,45000,1.64,11.5,49.2,2706.0,18696.0,1014750000.0,841320000.0,2021-03
2021,3,March,Spring,Group 5,Lalitpur,300000,12000,1.34,9.4,40.2,2010.0,11256.0,150750000.0,135072000.0,2021-03
2021,3,March,Spring,Group 5,Bhaktapur,85000,8000,1.17,8.2,35.1,1580.0,7722.0,33575000.0,61776000.0,2021-03
2021,3,March,Spring,Group 5,Pokhara,450000,15000,1.73,12.1,51.9,2595.0,15570.0,291937500.0,233550000.0,2021-03
